,author_id,created_at,edit_history_tweet_ids,id,public_metrics,text,impression_count,like_count,quote_count,reply_count,retweet_count,dia,mes,año
53,1162694149956603904,2022-11-28 14:17:28+00:00,['1597233215789355009'],1597233215789355009,"{'impression_count': 0, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}",álvaro quería reorientar carrera #uxuidesign 🤳 buscaba rápido enfocado usuario encontró #bootcamp #uxuiproductdesign thebridge_tech meses trabajando sector 🙌 ¡gracias álvaro contar experiencia s///sqcqeppo,0,1,0,0,1,28,11,2022
54,1407291884901482496,2022-11-28 08:12:55+00:00,['1597141474600050690'],1597141474600050690,"{'impression_count': 0, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}",cyber_madrid organiza i congreso #ciberseguridad #pymes 📅 diciembre 🙍 modalidad presencial 🏢 palacio lópez-dóriga pº recoletos madrid sede thebridge_tech 🕤h h inscríbete aforo limitado 👇👇👇 s///khnfpju s///qilhezvv,0,2,0,0,1,28,11,2022
55,823470817963032576,2022-11-24 12:15:15+00:00,['1595752907684843520'],1595752907684843520,"{'impression_count': 0, 'like_count': 4, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 3}",🔵acelera carrera digital #bbkbootcamps gracias colaboración bbk_eus thebridge_tech podrás formarte mejores profesionales lograr trabajo proyección 🔗elige curso s///rxicpzjn #ux #developers #ciberseguridad #datascience,0,4,0,0,3,24,11,2022
56,1162694149956603904,2022-11-23 10:13:36+00:00,['1595359906747617280'],1595359906747617280,"{'impression_count': 0, 'like_count': 3, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 4}",¡ven bbk bootcamps powered by thebridge_tech bbk_eus open day🤗 📅 dic ⏰ 📍 bbk_kuna urazurrutia kalea bilbao ¡lánzate carrera digital 🎟entradas s///nbgxwjsyce #uxui #ciber #desarrollowebfullstack #datascience s///kfsgffomb,0,3,0,0,4,23,11,2022
57,783248945761910788,2022-11-22 08:18:42+00:00,['1594968601265586178'],1594968601265586178,"{'impression_count': 0, 'like_count': 3, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 1}",acelerando juntos #talentodigital españa noviembre #ceo juan zamora presentará hopla instalaciones thebridge_tech h contaremos desarrollar #carrerarofesional fructífera s///sweuswiq,0,3,0,1,1,22,11,2022
58,702077405045899264,2022-11-22 08:05:10+00:00,['1594965197613322241'],1594965197613322241,"{'impression_count': 0, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}",ikasi gaur etorkizuneko lanbideak izena eman #bbkbootcamp -ean ⏩ s///xvmekbcmq thebridge_tech -ekin batera full stack web garapena data science zibersegurtasuna eta ux ui produktu digitalaren diseinuari buruz ikasteko aukera izango duzu s///oxeoxosa,0,2,0,0,1,22,11,2022
59,702077405045899264,2022-11-22 08:01:31+00:00,['1594964278238654471'],1594964278238654471,"{'impression_count': 0, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 2}",aprende profesiones futuro ¡inscríbete #bbkbootcamp ⏩ s///ujcckobkpz thebridge_tech podrás aprender desarrollo web full stack data science ciberseguridad diseño producto digital ux ui s///wdbmrphsax,0,2,0,0,2,22,11,2022
60,936539844079218688,2023-03-07 17:16:14+00:00,['1633154604018876416'],1633154604018876416,"{'impression_count': 357, 'like_count': 8, 'quote_count': 1, 'reply_count': 0, 'retweet_count': 3}",¡hola #dataholics primavera trompetera siente esquinas🌼y celebrarlo organizando edición #databeers ¡y 📅jueves / 📍 sngular #sevilla 🍻 by opensistemas thebridge_tech ¡inscríbete s///fkqnzzem,357,8,1,0,3,7,3,2023
61,1585726199485140993,2023-03-06 10:38:30+00:00,['1632692123412594688'],1632692123412594688,"{'impression_count': 31, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",inscripciones realizarán eventbrite duda md correo infoesoliupoes s///xhvrvxcf epsupo thebridge_tech,31,0,0,0,0,6,3,2023
62,1585726199485140993,2023-03-06 10:38:30+00:00,['1632692120719859712'],1632692120719859712,"{'impression_count': 950, 'like_count': 5, 'quote_count': 1, 'reply_count': 1, 'retweet_count': 3}",¡por publicar cartel ponentes #cybersectalks estás interesadx temáticas aparecen dudes venir totalmente gratuito gracias patrocinio thebridge_tech colaboración epsupo pablodeolavide + info abajo s///jfmdgmxc,950,5,1,1,3,6,3,2023
63,41545659,2023-03-06 08:48:56+00:00,['1632664546665025536'],1632664546665025536,"{'impression_count': 90, 'like_count': 3, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}",encuentro mlopscommunity madrid mlops trincheras s///chojeasij thebridge_tech ven práctica #mlops correcto busuu wallapop s///odiecauhu,90,3,0,0,1,6,3,2023
64,925597948410580993,2023-03-04 22:32:56+00:00,['1632147141224275970'],1632147141224275970,"{'impression_count': 35, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",nodosenlared snowded thebridge_tech foto círculo bellas artes,35,1,0,0,0,4,3,2023
65,276656109,2023-03-04 14:08:54+00:00,['1632020293509083137'],1632020293509083137,"{'impression_count': 28, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",paumugarra tonidorta thebridge_tech s///qvoryci,28,2,0,0,0,4,3,2023
66,1003872445,2023-03-04 11:22:58+00:00,['1631978537904222211'],1631978537904222211,"{'impression_count': 1068, 'like_count': 9, 'quote_count': 1, 'reply_count': 1, 'retweet_count': 3}",meetup jueves marzo tonidorta realizará finalmente thebridge_tech 😄 sentimos tremendamente agradecidos generosidad ¡nos vemos jueves,1068,9,1,1,3,4,3,2023
67,763727449,2023-03-03 15:13:49+00:00,['1631674245896982528'],1631674245896982528,"{'impression_count': 10, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",estupenda mochila gadgets pasar rampup #bootcamp desarrollo web gracias thebridge_tech detalle 😱🧑‍💻 #fullstackdeveloper s///nybjtbhh,10,0,0,0,0,3,3,2023
68,1207228796593745920,2023-03-03 10:26:54+00:00,['1631602040739713024'],1631602040739713024,"{'impression_count': 45, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",rperezmarco biintuesday_ thebridge_tech 👇👇 s///ompuffhhv,45,0,0,0,0,3,3,2023
69,1207228796593745920,2023-03-03 10:22:22+00:00,['1631600898777444354'],1631600898777444354,"{'impression_count': 442, 'like_count': 11, 'quote_count': 1, 'reply_count': 0, 'retweet_count': 4}",publicado meetup biintuesday_ marzo pm thebridge_tech interesante aplicaciones biin agram project crea aplicaciones necesidad código stack tecnologías biin s///nqucxipph,442,11,1,0,4,3,3,2023
70,1207228796593745920,2023-03-03 06:54:01+00:00,['1631548465649008640'],1631548465649008640,"{'impression_count': 73, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",rperezmarco biintuesday_ thebridge_tech espero digan comunique 😬😬 s///rfmxwrlo,73,0,0,0,0,3,3,2023
71,2603024598,2023-03-03 05:33:19+00:00,['1631528154744406018'],1631528154744406018,"{'impression_count': 182, 'like_count': 2, 'quote_count': 0, 'reply_count': 2, 'retweet_count': 0}",decentralized_b biintuesday_ thebridge_tech suspense miniscript,182,2,0,2,0,3,3,2023
72,1207228796593745920,2023-03-02 10:44:35+00:00,['1631244101902270464'],1631244101902270464,"{'impression_count': 2331, 'like_count': 21, 'quote_count': 1, 'reply_count': 2, 'retweet_count': 11}",marzo meetup madrid biintuesday_ hablar proyecto interesante desarrollos biin pasarán detalles reservando hora pm thebridge_tech,2331,21,1,2,11,2,3,2023
73,1099588676181471233,2023-03-01 07:24:05+00:00,['1630831255922114562'],1630831255922114562,"{'impression_count': 12, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",thebridge_tech vacolba interesante,12,0,0,0,0,1,3,2023
74,67324480,2023-02-28 10:24:35+00:00,['1630514293870321670'],1630514293870321670,"{'impression_count': 7, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",thebridge_tech product marketing specialist online the bridge | digital talent accelerator madrid - € s///nsucekpz,7,0,0,0,0,28,2,2023
75,1685197165,2023-02-17 13:30:41+00:00,['1626574858590076928'],1626574858590076928,"{'impression_count': 58, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",urdulizftef estileon workinlansummit thebridge_tech bbk_eus psebizkaia josebamondarain grupo_ssi socialistavasco psebilbao mtzgra elcorreo_alava elcorreo_com metxebarria_vg mjgutierrez_upv nora_abete landpto aranglez ararteko instagram fotografías publicadas #workinlan puedes verlas pantalla 👀 📸 s///jsanibv,58,2,0,0,0,17,2,2023
76,1685197165,2023-02-17 13:28:00+00:00,['1626574185572040705'],1626574185572040705,"{'impression_count': 53, 'like_count': 2, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",urdulizftef estileon workinlansummit thebridge_tech bbk_eus psebizkaia josebamondarain grupo_ssi socialistavasco psebilbao mtzgra elcorreo_alava elcorreo_com metxebarria_vg mjgutierrez_upv nora_abete landpto aranglez ararteko victoria bilbao alcalá henares acompañado méxico 🇲🇽 #workinlan s///adhaeh,53,2,0,1,0,17,2,2023
77,1685197165,2023-02-17 13:26:43+00:00,['1626573861423575040'],1626573861423575040,"{'impression_count': 52, 'like_count': 2, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",urdulizftef estileon workinlansummit thebridge_tech bbk_eus psebizkaia josebamondarain grupo_ssi socialistavasco psebilbao mtzgra elcorreo_alava elcorreo_com metxebarria_vg mjgutierrez_upv nora_abete landpto aranglez ararteko superan 💯 tuits gracias ayuda cuentas animaron publicar #️⃣ #workinlan s///jzhqtwyyw,52,2,0,1,0,17,2,2023
78,1685197165,2023-02-17 13:25:58+00:00,['1626573673527234560'],1626573673527234560,"{'impression_count': 72, 'like_count': 2, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",urdulizftef estileon workinlansummit thebridge_tech bbk_eus psebizkaia josebamondarain grupo_ssi socialistavasco psebilbao mtzgra elcorreo_alava elcorreo_com interacciones teniendo comunidades siguientes cuentas copan top #workinlan 🏆 s///gsdzlvl,72,2,0,1,0,17,2,2023
79,1685197165,2023-02-17 13:23:22+00:00,['1626573019844907008'],1626573019844907008,"{'impression_count': 51, 'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",urdulizftef estileon workinlansummit thebridge_tech bbk_eus finaliza #workinlan participación twitter queda 💪 s///lccbyugi,51,0,0,1,0,17,2,2023
80,1288769305014939650,2023-02-16 17:07:33+00:00,['1626267048434192385'],1626267048434192385,"{'impression_count': 605, 'like_count': 10, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 5}",estileon responsable campus #urdulizftef participando mesa redonda - formatos formación workinlansummit compartimos mesa bbk bootcamps by thebridge_tech ied kunsthalbilbao bbk_eus #workinlan #bizkaia #educación s///iuzyqlflz,605,10,0,1,5,16,2,2023
81,1003872445,2023-02-16 09:51:54+00:00,['1626157411085033472'],1626157411085033472,"{'impression_count': 243, 'like_count': 4, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",cpsers confirmar tercer meetup comunidad #cps madrid thebridge_tech agradecemos enormemente generosidad espacio esperamos miércoles viene pd quedan plazas estáis tiempo apuntaros,243,4,0,1,0,16,2,2023
82,1099588676181471233,2023-02-16 06:07:55+00:00,['1626101043908993026'],1626101043908993026,"{'impression_count': 28, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",thebridge_tech vacolba andresmacariog interesante,28,1,0,0,0,16,2,2023
83,1530194743786881024,2023-02-15 11:06:22+00:00,['1625813763751305216'],1625813763751305216,"{'impression_count': 762, 'like_count': 10, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 2}",gracias amigos thebridge_tech acogernos ayer flexible tenéis equipo adorable madrid ♥️ genial pasar san valentín hablando #biin 🙏 s///naydhuuv,762,10,0,1,2,15,2,2023
84,4899284631,2023-02-13 13:36:10+00:00,['1625126689150738438'],1625126689150738438,"{'impression_count': 204, 'like_count': 2, 'quote_count': 1, 'reply_count': 0, 'retweet_count': 0}",compartimos mini resumen º encuentro #reinventadxs anunciamos entramos regresiva º apúntate fecha marzo vemos #madrid gracias thebridge_tech milmadrid_ vemos #mytechplan s///zfwzznrw,204,2,1,0,0,13,2,2023
85,106344840,2023-02-07 09:51:05+00:00,['1622895716291997696'],1622895716291997696,"{'impression_count': 421, 'like_count': 6, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 2}",¡nuevo taller #empleabilidad #sevilla infojobs 💼 ¡en encamarasevilla abordaremos #oportunidadeslaborales sector digital 📍 febrero h campus camaradesevilla thebridge_tech info⤵️ s///fflavdbf s///xuqeenbpzi,421,6,0,0,2,7,2,2023
86,1288769305014939650,2023-02-06 19:39:50+00:00,['1622681492622127104'],1622681492622127104,"{'impression_count': 52, 'like_count': 3, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",globalgamejam #urdulizftef organizado colaboración digipenbilbao bbk bootcamps by thebridge_tech jammers h non stop quieres eventazo visita web 👉 s///vtltfryt #ggjftef #ggj #videogames #hackathon s///kbrufyatq,52,3,0,0,0,6,2,2023
87,2611663910,2023-02-03 06:32:08+00:00,['1621396098936864768'],1621396098936864768,"{'impression_count': 275, 'like_count': 2, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 1}",placer asistir ayer taller ux/ui - maximizar valor usuario impartido edemempresarios thebridge_tech miriam sánchez muñoz 👏👏👏 s///sgpefjmyq,275,2,0,1,1,3,2,2023
88,1065627197115981824,2023-02-02 17:38:37+00:00,['1621201435483426820'],1621201435483426820,"{'impression_count': 80, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",inicia masterclass #datascience #ia gobernarlos thebridge_tech bbk_kuna bbk_eus #ai #chatgpt #nlp s///ffdrndsetk,80,1,0,0,0,2,2,2023
89,2218313375,2023-02-02 17:37:03+00:00,['1621201042368086017'],1621201042368086017,"{'impression_count': 30, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",masterclass data science bootcamps bbk powered by thebridge_tech #artificalintelligence #chatgpt s///mefhlgk,30,0,0,0,0,2,2,2023
90,10279282,2023-02-02 17:32:09+00:00,['1621199810345705473'],1621199810345705473,"{'impression_count': 50, 'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",ia gobernarlos thebridge_tech s///csexeljxzf,50,0,0,1,0,2,2,2023
91,112458375,2023-02-02 09:46:33+00:00,['1621082634943365120'],1621082634943365120,"{'impression_count': 118, 'like_count': 4, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 2}",interesantísima jornada #proptechthursdays thefringelabs davidhueso #propper #hanok casafarire intrumes thebridge_tech s///vawjptbnj,118,4,0,0,2,2,2,2023
92,207894341,2023-02-02 09:41:59+00:00,['1621081485695385601'],1621081485695385601,"{'impression_count': 416, 'like_count': 3, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 3}",unido edemempresarios thebridge_tech fomentar formación disciplinas digitales 💻 ofrecemos paquetes ayudas estudiar bootcamps impartidos valencia vienes 👉🏼 s///hoewfqyen s///ykfkwxmtmq,416,3,0,0,3,2,2,2023
93,2402179123,2023-02-02 08:44:00+00:00,['1621066894093733889'],1621066894093733889,"{'impression_count': 226, 'like_count': 6, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 4}",bbk_kuna 🧠🤖 masterclass inteligencia artificial #chatgpt ias explicaremos #bootcamp #datascience #bilbao bbknetwork bbk_eus thebridge_tech s///jigdrdvprf s///cbgykbdtnm,226,6,0,0,4,2,2,2023
94,4899284631,2023-02-01 10:56:22+00:00,['1620737818967576577'],1620737818967576577,"{'impression_count': 33, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",yenito_ milmadrid_ ari_reinventada gobuub thebridge_tech madridinnova puerta_inno lanavemadrid madrid vemos 😊,33,2,0,0,0,1,2,2023
95,1068424025356021760,2023-01-31 17:39:02+00:00,['1620476763989250048'],1620476763989250048,"{'impression_count': 35, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",yenito_ milmadrid_ gobuub thebridge_tech my_tech_plan madridinnova puerta_inno lanavemadrid madrid vemos ahí😊😊,35,2,0,0,0,31,1,2023
96,1437857235036786693,2023-01-31 17:35:11+00:00,['1620475795100831746'],1620475795100831746,"{'impression_count': 45, 'like_count': 3, 'quote_count': 0, 'reply_count': 2, 'retweet_count': 0}",milmadrid_ ari_reinventada gobuub thebridge_tech my_tech_plan madridinnova puerta_inno lanavemadrid madrid interesante apunté,45,3,0,2,0,31,1,2023
97,55539458,2023-01-30 09:45:55+00:00,['1619995313510711296'],1619995313510711296,"{'impression_count': 4, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",nodosenlared snowded thebridge_tech check my books related to this post please share s///xvwvdeqz,4,0,0,0,0,30,1,2023
98,550417439,2023-01-28 07:30:07+00:00,['1619236364343513088'],1619236364343513088,"{'impression_count': 969, 'like_count': 5, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}",recordamos tb patrocinadoras platino comprometidas minuto cero evento enorme 🥰 plainconcepts lifullconneng bbk_eus by thebridge_tech kudos bilbao_udala bilbaoekintza patrocinador principal s///bsxwerkkgd,969,5,0,0,1,28,1,2023
99,1101664008,2023-01-27 16:06:53+00:00,['1619004022673018880'],1619004022673018880,"{'impression_count': 124, 'like_count': 1, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 1}",jorgegrev was one of the reasons i got into community has built countless communities/initiatives brought tons of new folks into the ecosystem he's currently rocking the bbk_eus bootcamp with thebridge_tech helping unemployed people learn tech s///mqxohv,124,1,0,1,1,27,1,2023
100,550417439,2023-01-27 16:00:08+00:00,['1619002323685998595'],1619002323685998595,"{'impression_count': 511, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",¡estudia paga encuentres trabajo conviértete experto digital #bootcamps bbk_eus by thebridge_tech 👩‍💻 formato full time part time tardes presencial híbrido ¡tú decides info ➡ s///evjkiyzh,511,2,0,0,0,27,1,2023
101,1455515154133786625,2023-01-27 14:08:51+00:00,['1618974318062624770'],1618974318062624770,"{'impression_count': 99, 'like_count': 3, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",🤝🏻 placer aportar granito arena #bootcamp thebridge_tech gracias asistentes acogida ultimando detalles guía empleo tengáis disponible mes febrero 📌🎁 ¡nos vemos pronto😁 s///cltrmunob,99,3,0,0,0,27,1,2023
102,550417439,2023-01-27 11:15:00+00:00,['1618930569097748481'],1618930569097748481,"{'impression_count': 328, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",buscan personas cambiar vida 😎listo dale giro carrera entrénate profesiones demandas bootcamps bbk_eus by thebridge_tech 🚀 quieres ➡ s///evjkiyzh,328,1,0,0,0,27,1,2023
103,1598663768136884225,2023-01-26 19:45:31+00:00,['1618696655397863424'],1618696655397863424,"{'impression_count': 4, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",nodosenlared snowded thebridge_tech s///xfhxuzh,4,0,0,0,0,26,1,2023
104,1455515154133786625,2023-01-26 15:37:10+00:00,['1618634157013467136'],1618634157013467136,"{'impression_count': 118, 'like_count': 4, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 2}",📌 enero placer participar bootcamp thebridge_tech coo javiercadierno hablará empleabilidad marco actual 🎁 novedad presentaremos guía empleo disponible febrero ¡nos vemos✌🏻,118,4,0,0,2,26,1,2023
105,1524905248007114783,2023-01-26 15:23:40+00:00,['1618630761564995585'],1618630761564995585,"{'impression_count': 9, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",nodosenlared snowded thebridge_tech religión,9,0,0,0,0,26,1,2023
106,106344840,2023-01-26 12:58:57+00:00,['1618594341152522243'],1618594341152522243,"{'impression_count': 197, 'like_count': 3, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",🎯te gustaría acelerar #talento digital ¡descubre ventajas oportunidades ofrecen #bootcamps encamarasevilla thebridge_tech celebran #sevilla 🕞hoy h➡️¡todavía estás tiempo lanzar futuro info s///ujdyhse s///rsbnvapy,197,3,0,0,0,26,1,2023
107,41545659,2023-01-24 20:44:09+00:00,['1617986634817105922'],1617986634817105922,"{'impression_count': 163, 'like_count': 3, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",advanced #cynefin estuarine mapping &amp eufg masterclass madrid s///hzsjblfpz | interesados aplicación ciencias complejidad país tendremos oportunidad aprender snowded persona // sede thebridge_tech,163,3,0,0,0,24,1,2023
108,3364895487,2023-01-24 14:12:35+00:00,['1617888094166061058'],1617888094166061058,"{'impression_count': 12, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",nodosenlared snowded thebridge_tech s///kguldgbg,12,0,0,0,0,24,1,2023
109,2402179123,2023-01-24 08:03:43+00:00,['1617795268229070848'],1617795268229070848,"{'impression_count': 182, 'like_count': 1, 'quote_count': 2, 'reply_count': 0, 'retweet_count': 1}",📅este jueves bbk_kuna #masterclass desarrollo web #fullstack alejandroregex descubre introducirte mundo #programación web gracias #bbkbootcamps bbk_eus thebridge_tech bbknetwork #bilbao ➡️inscripción s///kghbys s///joybrrcp,182,1,2,0,1,24,1,2023
110,4899284631,2023-01-23 10:18:56+00:00,['1617466909334638592'],1617466909334638592,"{'impression_count': 45, 'like_count': 1, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",termina charlas podrás conocerlos charlar compartiremos cañas 🍻 haremos networking asistir tendrás posibilidad acceder becas especiales partner thebridge_tech,45,1,0,1,0,23,1,2023
111,550417439,2023-01-23 09:34:56+00:00,['1617455834924982272'],1617455834924982272,"{'impression_count': 409, 'like_count': 3, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}",aprende profesiones futuro 👨‍💻 fórmate #uxuiproductdesign #desarrollowebfullstack #datascience #ciberseguridad bootcamps bbk_eus by thebridge_tech acelera carrera digital🚀 info 👉 s///fmsztzfhld,409,3,0,0,1,23,1,2023
112,1288769305014939650,2023-01-20 17:31:22+00:00,['1616488570008768514'],1616488570008768514,"{'impression_count': 489, 'like_count': 9, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 4}",💥 llega globalgamejam #urdulizftef única sede bizkaia evento desarrollo #videojuegos 🎮 mundo 🌍 🗓 - feb 📍 urduliz colaboración digipenbilbao thebridge_tech bbk_eus ✍️ inscríbete gratis s///pvkjnvvv s///ikqgeukeo,489,9,0,0,4,20,1,2023
113,2402179123,2023-01-20 09:17:27+00:00,['1616364270710853641'],1616364270710853641,"{'impression_count': 123, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}",❓ #bootcamp tecnología previamente aportar perfil tecnológico vídeo encontrarás respuestas ➡ click cambio s///vlcdwy thebridge_tech bbk_kuna bbk_eus s///bssdnsyl,123,1,0,0,1,20,1,2023
114,91876265,2023-01-19 13:45:11+00:00,['1616069260375195655'],1616069260375195655,"{'impression_count': 251, 'like_count': 5, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 2}",resumen charla ayer vulnerabilidades proceso #cps thebridge_tech s///fuvcoggib,251,5,0,0,2,19,1,2023
115,1003872445,2023-01-19 09:54:51+00:00,['1616011296851300352'],1616011296851300352,"{'impression_count': 861, 'like_count': 4, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 3}",godivaciones recuenco ae_bm thebridge_tech ddamasd ¡hola maría comunidad abierta venir quiera solemos anunciar eventos twitter linkedin quieres lleguen avisos correo publicamos evento puedes apuntar grupo s///xoslztk,861,4,0,0,3,19,1,2023
116,1003872445,2023-01-19 09:51:54+00:00,['1616010552110718982'],1616010552110718982,"{'impression_count': 34, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",nudpiedo recuenco godivaciones ae_bm thebridge_tech ddamasd gracias aclaración víctor,34,2,0,0,0,19,1,2023
117,7154412,2023-01-18 21:45:55+00:00,['1615827851596505095'],1615827851596505095,"{'impression_count': 159, 'like_count': 4, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}",nudpiedo godivaciones ae_bm thebridge_tech ddamasd paumugarra reunión física comunidad cps gestiona paumugarra,159,4,0,0,1,18,1,2023
118,866742930,2023-01-18 21:31:09+00:00,['1615824135321526278'],1615824135321526278,"{'impression_count': 128, 'like_count': 3, 'quote_count': 0, 'reply_count': 2, 'retweet_count': 0}",recuenco godivaciones ae_bm thebridge_tech ddamasd paumugarra sobreentiendo refieren s///qjdyaesjyf meetup app gente organiza quedadas temáticas gente conoce priori tema mundo quiero cosa,128,3,0,2,0,18,1,2023
119,7154412,2023-01-18 20:34:31+00:00,['1615809886566363136'],1615809886566363136,"{'impression_count': 181, 'like_count': 2, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",godivaciones ae_bm thebridge_tech ddamasd paumugarra,181,2,0,1,0,18,1,2023
120,17287251,2023-01-18 20:25:09+00:00,['1615807528398426126'],1615807528398426126,"{'impression_count': 282, 'like_count': 3, 'quote_count': 0, 'reply_count': 2, 'retweet_count': 0}",recuenco ae_bm thebridge_tech ddamasd cosa cualquiera-cualquiera anunciar sitio “la comunidad” afueras comunidad cabemos pueda…,282,3,0,2,0,18,1,2023
121,17287251,2023-01-18 20:14:43+00:00,['1615804903854641156'],1615804903854641156,"{'impression_count': 75, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",recuenco ae_bm thebridge_tech ddamasd ✌️,75,1,0,0,0,18,1,2023
122,7154412,2023-01-18 20:07:26+00:00,['1615803069970714637'],1615803069970714637,"{'impression_count': 224, 'like_count': 1, 'quote_count': 0, 'reply_count': 2, 'retweet_count': 0}",ae_bm godivaciones thebridge_tech ddamasd abierto comunidad falta alumnos,224,1,0,2,0,18,1,2023
123,141272779,2023-01-18 19:23:29+00:00,['1615792007909199872'],1615792007909199872,"{'impression_count': 150, 'like_count': 2, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",godivaciones recuenco thebridge_tech ddamasd independientes lugar meetup variar,150,2,0,1,0,18,1,2023
124,17287251,2023-01-18 19:16:40+00:00,['1615790291578929185'],1615790291578929185,"{'impression_count': 136, 'like_count': 2, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",ae_bm recuenco thebridge_tech ddamasd pregunto integrado máster colaboración the bridge cosa distinta recordar master cps online estricto,136,2,0,1,0,18,1,2023
125,417307513,2023-01-18 19:01:43+00:00,['1615786531943235599'],1615786531943235599,"{'impression_count': 102, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",godivaciones recuenco thebridge_tech ddamasd charla diana marco comunidad cps abierto apetezca,102,2,0,0,0,18,1,2023
126,141272779,2023-01-18 18:59:29+00:00,['1615785967180201995'],1615785967180201995,"{'impression_count': 138, 'like_count': 1, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",godivaciones recuenco thebridge_tech ddamasd meetup,138,1,0,1,0,18,1,2023
127,17287251,2023-01-18 18:48:45+00:00,['1615783265872510976'],1615783265872510976,"{'impression_count': 612, 'like_count': 1, 'quote_count': 0, 'reply_count': 2, 'retweet_count': 0}",recuenco thebridge_tech ddamasd master cosa,612,1,0,2,0,18,1,2023
128,212364786,2023-01-18 18:23:30+00:00,['1615776913410392065'],1615776913410392065,"{'impression_count': 273, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",mira rectas techo fotos modaquetepario recuenco máster #cps ayude encontrar forma convertir luminarias techo thebridge_tech #madrid sede oficina modaquetepario s///bahlgzs,273,2,0,0,0,18,1,2023
